      Lon      Lat    Year   SID   PID    Px    Py Pheight   IID   PFT Age     Pos  Height  Boleht    Diam    CrownA   DensI     LAI     GPP   GPPns   GPPno   Cmass
    13.25    55.75    2011     0     3     2     2      20   272     0 113  0.5496  2.9053  1.4526  0.0109    0.1086  0.0010  0.0036  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     3     2     2      20   288     0  83  0.3461  2.6427  1.3214  0.0095    0.0866  0.0050  0.2674  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2011     0     3     2     2      20   290     0  78  0.8026  2.9775  1.4888  0.0113    0.1152  0.0080  0.4060  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    2011     0     3     2     2      20   300     0  63  0.2102  3.3988  1.6994  0.0138    0.1580  0.0020  0.4966  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2011     0     3     2     2      20   306     4  53  0.5314 16.7837  8.3918  0.1494   11.9320  0.0250  5.6615  0.5715  0.5792  0.6272  1.6011
    13.25    55.75    2011     0     3     2     2      20   308     0  48  0.9425  3.2141  1.6071  0.0127    0.1382  0.0080  0.6081  0.0002  0.0002  0.0002  0.0008
    13.25    55.75    2011     0     3     2     2      20   311     0  28  0.8873  2.4435  1.2218  0.0082    0.0683  0.0010  0.7402  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2011     0     3     2     2      20   312     0  23  0.8212  2.3416  1.1708  0.0078    0.0633  0.0020  0.7680  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     3     2     2      20   317     0   8  0.2709  2.2605  1.1302  0.0075    0.0597  0.0020  1.0555  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2011     0     3     2     2      20   318    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0378  0.0075  0.0084  0.0088  0.0044
    13.25    55.75    2011     0     3     2     2      20   319     4   3  0.3692  3.9027  1.9513  0.0169    0.3663  0.2020  3.4523  0.0418  0.0492  0.0502  0.0551
    13.25    55.75    2011     0     3     2     2      20   320     5   3  0.3633  3.7594  1.8797  0.0160    0.3350  0.0010  3.1819  0.0001  0.0001  0.0001  0.0002
    13.25    55.75    2012     0     0     1     1       0   190     4 299  0.5583 40.6771 20.3386  0.5598   98.8174  0.0020  3.7987  0.3167  0.3333  0.3787  4.0629
    13.25    55.75    2012     0     0     1     1       0   210     4 259  0.6996 37.6882 18.8441  0.4996   82.3533  0.0010  4.0332  0.1350  0.1421  0.1605  1.5030
    13.25    55.75    2012     0     0     1     1       0   218     4 249  0.0990 45.5243 22.7621  0.6623  129.2981  0.0010  3.3821  0.1976  0.2077  0.2387  3.1701
    13.25    55.75    2012     0     0     1     1       0   229     4 234  0.2067 31.7104 15.8552  0.3860   54.5214  0.0010  4.2394  0.0910  0.0958  0.1077  0.7601
    13.25    55.75    2012     0     0     1     1       0   243     4 209  0.9993 33.4799 16.7400  0.4186   62.0705  0.0010  4.3755  0.1048  0.1103  0.1236  0.9426
    13.25    55.75    2012     0     0     1     1       0   247     4 204  0.8747 38.6988 19.3494  0.5197   87.7254  0.0020  3.9956  0.2866  0.3017  0.3411  3.3374
    13.25    55.75    2012     0     0     1     1       0   257     0 174  0.5464  2.9784  1.4892  0.0113    0.1153  0.0010  0.0251  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     0     1     1       0   262     0 159  0.4998  2.7227  1.3614  0.0099    0.0932  0.0010  0.0381  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2012     0     0     1     1       0   264     0 154  0.2001  3.3648  1.6824  0.0136    0.1542  0.0020  0.3987  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2012     0     0     1     1       0   266     0 149  0.2098  3.0189  1.5094  0.0115    0.1190  0.0010  0.1075  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     0     1     1       0   278     0 124  0.0299  7.7233  3.8617  0.0469    1.1217  0.0030  5.5760  0.0038  0.0042  0.0043  0.0120
    13.25    55.75    2012     0     0     1     1       0   302     0  74  0.7216  3.5930  1.7965  0.0148    0.1772  0.0020  0.0047  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2012     0     0     1     1       0   306     0  64  0.7189  3.1299  1.5649  0.0118    0.1239  0.0050  0.0028  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    2012     0     0     1     1       0   308     0  59  0.0127  3.7611  1.8806  0.0160    0.2012  0.0020  0.1143  0.0000  0.0000  0.0000  0.0003
    13.25    55.75    2012     0     0     1     1       0   310     4  59  0.4299 12.5255  6.2628  0.0965    5.9321  0.0230  5.2986  0.1982  0.2062  0.2144  0.4771
    13.25    55.75    2012     0     0     1     1       0   312     0  54  0.0250  4.6107  2.3053  0.0215    0.3229  0.0030  0.0504  0.0000  0.0000  0.0000  0.0010
    13.25    55.75    2012     0     0     1     1       0   314    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0031  0.0016  0.0018  0.0020  0.0004
    13.25    55.75    2012     0     0     1     1       0   315     0  39  0.0067  2.9715  1.4858  0.0109    0.1090  0.0010  0.0079  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     0     1     1       0   317     0  34  0.0413  4.2557  2.1278  0.0193    0.2703  0.0020  0.5279  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    2012     0     0     1     1       0   321     0  24  0.7678  4.8714  2.4357  0.0236    0.3732  0.0060  1.3246  0.0008  0.0009  0.0009  0.0031
    13.25    55.75    2012     0     0     1     1       0   322     1  24  0.7797  3.8139  1.9070  0.0164    0.2080  0.0020  0.9269  0.0001  0.0001  0.0001  0.0004
    13.25    55.75    2012     0     0     1     1       0   324     4  24  0.7629  6.8174  3.4087  0.0389    1.3878  0.1130  3.5879  0.0955  0.1112  0.1124  0.2264
    13.25    55.75    2012     0     0     1     1       0   326     0  19  0.1618  5.0564  2.5282  0.0249    0.4079  0.0300  0.1326  0.0009  0.0009  0.0010  0.0132
    13.25    55.75    2012     0     0     1     1       0   327     4  19  0.2004  3.9453  1.9726  0.0172    0.3759  0.6240  1.9839  0.1417  0.1602  0.1717  0.1486
    13.25    55.75    2012     0     0     1     1       0   328     0  14  0.9512  3.6223  1.8111  0.0149    0.1799  0.0070  0.0149  0.0000  0.0000  0.0000  0.0008
    13.25    55.75    2012     0     0     1     1       0   329     1  14  0.7905  3.2109  1.6054  0.0123    0.1313  0.0010  0.1924  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     0     1     1       0   330     4  14  0.9682  4.6402  2.3201  0.0219    0.5538  0.1460  1.8971  0.0155  0.0195  0.0196  0.0565
    13.25    55.75    2012     0     0     1     1       0   332     0   9  0.6553  4.7707  2.3853  0.0228    0.3550  0.0090  2.4911  0.0004  0.0004  0.0004  0.0044
    13.25    55.75    2012     0     0     1     1       0   333     1   9  0.6570  5.8676  2.9338  0.0311    0.5819  0.0110  4.5148  0.0051  0.0055  0.0057  0.0160
    13.25    55.75    2012     0     0     1     1       0   334     4   9  0.0303  3.4873  1.7436  0.0143    0.2800  0.2800  0.2268  0.0021  0.0028  0.0028  0.0282
    13.25    55.75    2012     0     0     1     1       0   336     4   4  0.9617  3.4304  1.7152  0.0140    0.2692  0.1640  0.2186  0.0008  0.0011  0.0011  0.0154
    13.25    55.75    2012     0     1     2     1      10   218     4 214  0.3359 46.7778 23.3889  0.6897  137.9634  0.0050  3.3537  1.0487  1.1042  1.2695 17.6531
    13.25    55.75    2012     0     1     2     1      10   246     0 164  0.8399 17.7397  8.8698  0.1622    8.1718  0.0020  3.3505  0.0156  0.0170  0.0172  0.1585
    13.25    55.75    2012     0     1     2     1      10   247     1 164  0.8328 22.8742 11.4371  0.2371   14.9955  0.0010  3.5236  0.0258  0.0267  0.0291  0.2134
    13.25    55.75    2012     0     1     2     1      10   268     0 134  0.8190 10.8845  5.4422  0.0770    2.4778  0.0100  0.1064  0.0005  0.0005  0.0005  0.0905
    13.25    55.75    2012     0     1     2     1      10   281     0 114  0.3647  2.5064  1.2532  0.0087    0.0757  0.0010  0.1963  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2012     0     1     2     1      10   296     0  94  0.1499  3.0757  1.5379  0.0119    0.1245  0.0110  0.2414  0.0001  0.0001  0.0001  0.0008
    13.25    55.75    2012     0     1     2     1      10   308     0  69  0.1163  3.0701  1.5350  0.0116    0.1196  0.0080  0.3413  0.0001  0.0001  0.0001  0.0006
    13.25    55.75    2012     0     1     2     1      10   310    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0001  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2012     0     1     2     1      10   321     0  39  0.0953  2.5213  1.2607  0.0085    0.0726  0.0020  0.6894  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     1     2     1      10   324     4  34  0.8592 15.6519  7.8260  0.1346   10.0997  0.0160  5.9289  0.2756  0.2899  0.3072  0.7864
    13.25    55.75    2012     0     1     2     1      10   330     0  24  0.7604  4.7816  2.3908  0.0229    0.3570  0.0030  0.6701  0.0002  0.0002  0.0002  0.0012
    13.25    55.75    2012     0     1     2     1      10   331     1  24  0.7426  5.5568  2.7784  0.0287    0.5110  0.0020  3.1799  0.0008  0.0009  0.0010  0.0021
    13.25    55.75    2012     0     1     2     1      10   333     4  24  0.7688  5.8473  2.9237  0.0310    0.9619  0.0490  1.7541  0.0119  0.0155  0.0156  0.0440
    13.25    55.75    2012     0     1     2     1      10   335     0  19  0.7346  4.7003  2.3502  0.0223    0.3426  0.0120  3.0790  0.0024  0.0026  0.0028  0.0066
    13.25    55.75    2012     0     1     2     1      10   336     1  19  0.7066  4.1894  2.0947  0.0188    0.2603  0.0070  1.0225  0.0004  0.0005  0.0005  0.0020
    13.25    55.75    2012     0     1     2     1      10   337     4  19  0.7335  6.5199  3.2600  0.0364    1.2476  0.1600  3.7913  0.1701  0.1918  0.1966  0.2748
    13.25    55.75    2012     0     1     2     1      10   339     0  14  0.9589  4.2005  2.1003  0.0189    0.2620  0.0080  1.5519  0.0008  0.0009  0.0010  0.0025
    13.25    55.75    2012     0     1     2     1      10   340     1  14  0.9542  4.7892  2.3946  0.0230    0.3583  0.0010  1.2353  0.0001  0.0002  0.0002  0.0005
    13.25    55.75    2012     0     1     2     1      10   341     4  14  0.9696  5.8452  2.9226  0.0309    0.9611  0.1380  3.5161  0.0920  0.1106  0.1130  0.1563
    13.25    55.75    2012     0     1     2     1      10   343     4   4  0.3543  2.5496  1.2748  0.0090    0.1325  0.3690  1.3101  0.0064  0.0087  0.0089  0.0139
    13.25    55.75    2012     0     2     1     2      10   183     1 339  0.6261 37.8522 18.9261  0.5028   49.9271  0.0010  2.0729  0.0627  0.0721  0.0837  1.5256
    13.25    55.75    2012     0     2     1     2      10   224     1 269  0.9146 32.7534 16.3767  0.4052   35.3413  0.0030  2.5441  0.1504  0.1729  0.1980  2.5922
    13.25    55.75    2012     0     2     1     2      10   292     4 149  0.1945 31.4942 15.7471  0.3821   53.6381  0.0030  4.3383  0.2361  0.2852  0.3198  2.2213
    13.25    55.75    2012     0     2     1     2      10   297     4 139  0.3357 21.3771 10.6885  0.2143   21.2620  0.0050  5.4167  0.1669  0.2021  0.2215  0.8158
    13.25    55.75    2012     0     2     1     2      10   314     4 114  0.6908 20.2869 10.1435  0.1982   18.7638  0.0080  5.0174  0.2087  0.2482  0.2639  1.0600
    13.25    55.75    2012     0     2     1     2      10   320     4 104  0.6063 11.1963  5.5981  0.0816    4.5380  0.0290  3.7000  0.0981  0.1171  0.1179  0.3775
    13.25    55.75    2012     0     2     1     2      10   330     4  89  0.9714 19.5121  9.7560  0.1870   17.0974  0.0080  4.3640  0.1538  0.1792  0.1845  0.9039
    13.25    55.75    2012     0     2     1     2      10   333     1  84  0.1008  6.9980  3.4990  0.0405    0.8864  0.0010  0.1819  0.0000  0.0000  0.0000  0.0018
    13.25    55.75    2012     0     2     1     2      10   334     4  84  0.1185 13.7581  6.8791  0.1110    7.4226  0.0240  3.5955  0.1358  0.1597  0.1617  0.6889
    13.25    55.75    2012     0     2     1     2      10   344     0  64  0.2722  4.6671  2.3336  0.0221    0.3369  0.0020  0.5409  0.0001  0.0001  0.0001  0.0008
    13.25    55.75    2012     0     2     1     2      10   351     4  59  0.8541 13.7685  6.8843  0.1111    7.4360  0.0150  5.0691  0.1328  0.1542  0.1581  0.4446
    13.25    55.75    2012     0     2     1     2      10   362    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.2784  0.0407  0.0507  0.0530  0.0330
    13.25    55.75    2012     0     2     1     2      10   375     0  24  0.5423  3.6741  1.8371  0.0157    0.1946  0.0040  0.0057  0.0000  0.0000  0.0000  0.0006
    13.25    55.75    2012     0     2     1     2      10   378     4  24  0.5408  9.1321  4.5660  0.0602    2.7894  0.0280  4.7356  0.0878  0.1010  0.1040  0.1744
    13.25    55.75    2012     0     2     1     2      10   380     0  19  0.5279  2.8275  1.4138  0.0103    0.0985  0.0020  0.0072  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     2     1     2      10   383     0  14  0.7881  4.1049  2.0525  0.0183    0.2480  0.0030  0.3112  0.0001  0.0001  0.0001  0.0006
    13.25    55.75    2012     0     2     1     2      10   385     4  14  0.7724  7.2549  3.6274  0.0427    1.6101  0.0570  4.0199  0.0593  0.0718  0.0725  0.1471
    13.25    55.75    2012     0     2     1     2      10   387     0   9  0.3908  5.1094  2.5547  0.0253    0.4182  0.0040  4.7303  0.0030  0.0034  0.0036  0.0038
    13.25    55.75    2012     0     2     1     2      10   388     1   9  0.4035  6.1433  3.0717  0.0333    0.6494  0.0130  4.9289  0.0161  0.0185  0.0201  0.0230
    13.25    55.75    2012     0     2     1     2      10   389     4   9  0.4983  4.2812  2.1406  0.0194    0.4569  0.2190  3.1084  0.0822  0.0974  0.1023  0.0779
    13.25    55.75    2012     0     2     1     2      10   391     4   4  0.3908  4.2044  2.1022  0.0189    0.4376  0.2520  3.4656  0.0795  0.0949  0.0969  0.0893
    13.25    55.75    2012     0     2     1     2      10   392     5   4  0.2786  6.0000  3.0000  0.0322    1.0230  0.0010  4.2485  0.0015  0.0018  0.0022  0.0013
    13.25    55.75    2012     0     3     2     2      20   215     4 214  0.0158 47.1515 23.5758  0.6979  140.6101  0.0050  3.5156  1.1342  1.1485  1.3147 18.2278
    13.25    55.75    2012     0     3     2     2      20   243     0 164  0.5158 22.9020 11.4510  0.2375   15.0390  0.0010  5.2591  0.0319  0.0322  0.0344  0.2200
    13.25    55.75    2012     0     3     2     2      20   269     0 124  0.4911  3.6715  1.8357  0.0155    0.1899  0.0070  0.0009  0.0000  0.0000  0.0000  0.0010
    13.25    55.75    2012     0     3     2     2      20   272     0 114  0.5496  2.9053  1.4526  0.0109    0.1086  0.0010  0.0015  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     3     2     2      20   288     0  84  0.3461  2.6427  1.3214  0.0095    0.0866  0.0050  0.1971  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2012     0     3     2     2      20   290     0  79  0.8026  2.9130  1.4565  0.0109    0.1093  0.0080  0.4293  0.0001  0.0001  0.0001  0.0005
    13.25    55.75    2012     0     3     2     2      20   300     0  64  0.2102  3.4461  1.7231  0.0141    0.1633  0.0020  0.4688  0.0000  0.0000  0.0000  0.0002
    13.25    55.75    2012     0     3     2     2      20   306     4  54  0.5314 17.2525  8.6262  0.1556   12.7433  0.0230  5.8302  0.5253  0.5326  0.5682  1.6412
    13.25    55.75    2012     0     3     2     2      20   308     0  49  0.9425  3.2439  1.6219  0.0128    0.1413  0.0080  0.5754  0.0002  0.0002  0.0002  0.0008
    13.25    55.75    2012     0     3     2     2      20   311     0  29  0.8873  2.4265  1.2132  0.0083    0.0707  0.0010  0.6922  0.0000  0.0000  0.0000  0.0000
    13.25    55.75    2012     0     3     2     2      20   312     0  24  0.8212  2.3416  1.1708  0.0079    0.0649  0.0020  0.7283  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     3     2     2      20   317     0   9  0.2709  2.2605  1.1302  0.0075    0.0597  0.0020  0.9612  0.0000  0.0000  0.0000  0.0001
    13.25    55.75    2012     0     3     2     2      20   318    10   0  0.0000  0.0000  0.0000  0.0000    1.0000  1.0000  0.0259  0.0050  0.0058  0.0061  0.0030
    13.25    55.75    2012     0     3     2     2      20   319     4   4  0.3692  4.0391  2.0195  0.0178    0.3976  0.2020  3.4035  0.0376  0.0455  0.0460  0.0616
    13.25    55.75    2013     0     0     1     1       0   190     4 300  0.5583 40.8872 20.4436  0.5642  100.0406  0.0020  3.8510  0.2660  0.3466  0.3960  4.1479
    13.25    55.75    2013     0     0     1     1       0   210     4 260  0.6996 37.9139 18.9569  0.5040   83.5357  0.0010  4.0918  0.1133  0.1478  0.1676  1.5394
    13.25    55.75    2013     0     0     1     1       0   218     4 250  0.0990 45.7139 22.8569  0.6664  130.5876  0.0010  3.4311  0.1661  0.2160  0.2498  3.2234
    13.25    55.75    2013     0     0     1     1       0   229     4 235  0.2067 31.9831 15.9915  0.3910   55.6478  0.0010  4.3468  0.0771  0.1008  0.1138  0.7868
    13.25    55.75    2013     0     0     1     1       0   243     4 210  0.9993 33.7310 16.8655  0.4233   63.1878  0.0010  4.4452  0.0882  0.1154  0.1299  0.9713
    13.25    55.75    2013     0     0     1     1       0   247     4 205  0.8747 38.9177 19.4589  0.5241   88.9151  0.0020  4.0475  0.2408  0.3141  0.3571  3.4138
